x,y,inside
0.534726,0.066444,1
0.175259,0.507247,1
0.388207,0.167417,1
0.045332,0.169129,1
0.352867,0.706601,1
0.041658,0.120384,1
0.555859,0.363886,1
0.385745,0.751565,1
0.482034,0.211009,1
0.445809,0.461109,1
0.545068,0.438232,1
0.309136,0.852441,1
0.997536,0.141939,0
0.340823,0.441004,1
0.525418,0.034066,1
0.267902,0.072547,1
0.843770,0.861560,0
0.241665,0.501640,1
0.694530,0.965925,0
0.036435,0.877470,1
0.766924,0.756205,0
0.297890,0.777236,1
0.211997,0.612961,1
0.290724,0.697430,1
0.144594,0.425426,1
0.120369,0.283004,1
0.390458,0.832886,1
0.582387,0.544700,1
0.134583,0.198884,1
0.967943,0.420162,0
0.484747,0.810754,1
0.093895,0.910414,1
0.518319,0.756721,1
0.813481,0.055417,1
0.949410,0.973735,0
0.236164,0.041386,1
0.029897,0.765204,1
0.287150,0.578731,1
0.313759,0.863162,1
0.471493,0.249463,1
0.094575,0.453531,1
0.460053,0.962613,0
0.576972,0.716002,1
0.909187,0.886430,0
0.730168,0.395566,1
0.765359,0.564254,1
0.178067,0.932935,1
0.559624,0.564684,1
0.921812,0.866325,0
0.963831,0.555635,0
0.833286,0.086363,1
0.447648,0.009839,1
0.840726,0.654313,0
0.065715,0.106759,1
0.677247,0.467699,1
0.409083,0.541117,1
0.406308,0.576511,1
0.501904,0.184708,1
0.392349,0.335264,1
0.655948,0.042144,1
0.828077,0.823392,0
0.408641,0.155554,1
0.202387,0.002318,1
0.645767,0.664455,1
0.325279,0.018319,1
0.683980,0.044043,1
0.076416,0.146843,1
0.126890,0.687342,1
0.859860,0.305568,1
0.188598,0.851438,1
0.675323,0.136517,1
0.588047,0.189948,1
0.812901,0.874590,0
0.150036,0.020327,1
0.251046,0.787226,1
0.665842,0.900662,0
0.306295,0.448706,1
0.631176,0.281772,1
0.905307,0.770588,0
0.748836,0.713258,0
0.303228,0.904771,1
0.333229,0.496273,1
0.355144,0.103859,1
0.062778,0.146638,1
0.651037,0.748618,1
0.661572,0.414579,1
0.969841,0.574898,0
0.583821,0.889750,0
0.281486,0.443561,1
0.684922,0.279656,1
0.067807,0.983414,1
0.595642,0.622454,1
0.556498,0.116967,1
0.087456,0.515610,1
0.214549,0.957085,1
0.898568,0.733101,0
0.410466,0.082365,1
0.179200,0.329826,1
0.328080,0.376494,1
0.443313,0.569783,1
0.982164,0.425468,0
0.032789,0.099941,1
0.981227,0.423537,0
0.696914,0.594675,1
0.990462,0.998865,0
0.487834,0.046618,1
0.739819,0.653347,1
0.782400,0.937620,0
0.266942,0.491317,1
0.483249,0.148675,1
0.986604,0.016288,1
0.545994,0.544473,1
0.354696,0.063095,1
0.146806,0.113056,1
0.176452,0.983552,1
0.225945,0.695195,1
0.626856,0.286555,1
0.779967,0.092428,1
0.733034,0.495625,1
0.763798,0.541310,1
0.564131,0.572694,1
0.276020,0.373622,1
0.326696,0.434997,1
0.422852,0.412678,1
0.732725,0.048525,1
0.707755,0.949681,0
0.148036,0.700894,1
0.322032,0.597036,1
0.441989,0.591501,1
0.806651,0.456455,1
0.665115,0.989876,0
0.973671,0.936509,0
0.164869,0.143362,1
0.441667,0.382734,1
0.268802,0.496386,1
0.345323,0.587180,1
0.307449,0.461080,1
0.455524,0.315754,1
0.749632,0.629446,1
0.791869,0.109405,1
0.514778,0.104455,1
0.915875,0.494805,0
0.119661,0.564300,1
0.493291,0.232799,1
0.513998,0.382469,1
0.105293,0.226558,1
0.320403,0.528056,1
0.855672,0.362849,1
0.631365,0.252452,1
0.471843,0.705256,1
0.466694,0.358033,1
0.912730,0.023551,1
0.250965,0.184170,1
0.366762,0.603627,1
0.087906,0.937493,1
0.062537,0.387188,1
0.486278,0.553718,1
0.073676,0.218533,1
0.699746,0.239950,1
0.709534,0.404943,1
0.753716,0.816281,0
0.555523,0.290189,1
0.440491,0.086030,1
0.085470,0.390775,1
0.324931,0.443294,1
0.469804,0.818226,1
0.831561,0.410555,1
0.796827,0.460308,1
0.554661,0.204634,1
0.987211,0.451825,0
0.877604,0.782718,0
0.612880,0.445484,1
0.717062,0.043657,1
0.393711,0.950885,0
0.175793,0.115056,1
0.548381,0.704331,1
0.573434,0.705618,1
0.006596,0.793253,1
0.630554,0.578685,1
0.443393,0.722172,1
0.452709,0.257663,1
0.634543,0.164677,1
0.561353,0.046418,1
0.627185,0.323764,1
0.603951,0.204877,1
0.228844,0.375908,1
0.011076,0.060537,1
0.793274,0.710449,0
0.011474,0.618354,1
0.549942,0.271530,1
0.036502,0.035651,1
0.446400,0.498805,1
0.993132,0.875976,0
0.287001,0.158463,1
0.675703,0.193036,1
0.697344,0.424989,1
0.405862,0.563008,1
0.605403,0.821554,0
0.414939,0.592502,1
0.437358,0.127455,1
0.507545,0.229596,1
0.698417,0.553885,1
0.691461,0.368433,1
0.610117,0.285043,1
0.404560,0.588127,1
0.351424,0.943113,0
0.512130,0.044984,1
0.835619,0.385545,1
0.994688,0.964392,0
0.570344,0.185738,1
0.642288,0.714828,1
0.119759,0.435404,1
0.093350,0.757185,1
0.861241,0.478585,1
0.417589,0.292501,1
0.488449,0.386871,1
0.237430,0.871236,1
0.869823,0.250519,1
0.718173,0.956747,0
0.873161,0.809975,0
0.416055,0.634526,1
0.214209,0.689372,1
0.036651,0.564675,1
0.874113,0.553073,0
0.294312,0.848058,1
0.882429,0.214849,1
0.282138,0.268835,1
0.723688,0.034833,1
0.446377,0.401550,1
0.361057,0.253590,1
0.425629,0.649588,1
0.030298,0.011391,1
0.983948,0.936670,0
0.532969,0.200685,1
0.139677,0.560786,1
0.153938,0.645893,1
0.072420,0.434196,1
0.236581,0.372637,1
0.496548,0.772708,1
0.361594,0.072664,1
0.488794,0.838604,1
0.990185,0.176188,0
0.581338,0.403842,1
0.735086,0.769090,0
0.800441,0.323205,1
0.891225,0.057182,1
0.137058,0.192846,1
0.041012,0.871749,1
0.886345,0.894424,0
0.090415,0.222266,1
0.205078,0.074756,1
0.153715,0.560929,1
0.503146,0.616458,1
0.946000,0.568873,0
0.093922,0.697909,1
0.465955,0.101629,1
0.448387,0.561760,1
0.020950,0.546363,1
0.622507,0.908038,0
0.092001,0.628624,1
0.799934,0.516754,1
0.124020,0.080086,1
0.616909,0.701371,1
0.202944,0.340165,1
0.935059,0.436753,0
0.654291,0.376690,1
0.970608,0.855045,0
0.149057,0.515703,1
0.844063,0.944362,0
0.313482,0.208735,1
0.351188,0.766501,1
0.921054,0.267465,1
0.832876,0.451158,1
0.761656,0.017400,1
0.882821,0.195528,1
0.801714,0.082491,1
0.200421,0.905997,1
0.099509,0.731365,1
0.541598,0.833454,1
0.188759,0.084239,1
0.768062,0.943563,0
0.296049,0.422556,1
0.662983,0.218728,1
0.917817,0.958081,0
0.693441,0.678557,1
0.339103,0.684513,1
0.153807,0.148019,1
0.879868,0.079561,1
0.977253,0.147844,1
0.111653,0.603177,1
0.836780,0.424315,1
0.183332,0.606094,1
0.190116,0.977150,1
0.578591,0.602291,1
0.307016,0.887357,1
0.649443,0.585575,1
0.083434,0.024778,1
0.079098,0.716769,1
0.494601,0.475960,1
0.445416,0.198271,1
0.461096,0.741370,1
0.770312,0.995974,0
0.712096,0.818981,0
0.827675,0.520354,1
0.171245,0.018928,1
0.681167,0.897955,0
0.329914,0.073565,1
0.519066,0.812938,1
0.062802,0.676398,1
0.307026,0.065980,1
0.263317,0.326385,1
0.440638,0.836743,1
0.392876,0.852500,1
0.254573,0.747448,1
0.450667,0.050208,1
0.725887,0.724941,0
0.156280,0.314806,1
0.855243,0.315321,1
0.928796,0.658568,0
0.207252,0.527229,1
0.638876,0.181990,1
0.632950,0.082232,1
0.203315,0.840606,1
0.843992,0.942700,0
0.754487,0.164212,1
0.273672,0.831802,1
0.455156,0.242277,1
0.428653,0.300819,1
0.156800,0.800798,1
0.760461,0.659153,0
0.331257,0.771460,1
0.507279,0.841174,1
0.900922,0.597115,0
0.888548,0.622938,0
0.752946,0.173977,1
0.449807,0.667672,1
0.179447,0.443848,1
0.291178,0.298184,1
0.955038,0.753531,0
0.404595,0.015912,1
0.113909,0.607066,1
0.473317,0.410919,1
0.150530,0.504797,1
0.648651,0.451260,1
0.869118,0.946346,0
0.123004,0.391241,1
0.029949,0.881514,1
0.512894,0.636728,1
0.137414,0.426065,1
0.994838,0.867522,0
0.796288,0.001579,1
0.368340,0.852707,1
0.299314,0.897901,1
0.367872,0.657401,1
0.856237,0.777720,0
0.245779,0.207835,1
0.406163,0.462789,1
0.513756,0.474344,1
0.497990,0.689084,1
0.519453,0.986674,0
0.800589,0.948049,0
0.267556,0.482915,1
0.245410,0.276379,1
0.955227,0.425285,0
0.341234,0.412453,1
0.703558,0.622201,1
0.355853,0.816775,1
0.039202,0.878345,1
0.671136,0.870500,0
0.056078,0.572583,1
0.088539,0.146805,1
0.346068,0.047244,1
0.502337,0.579830,1
0.395788,0.198546,1
0.328362,0.937307,1
0.679485,0.778926,0
0.077921,0.554330,1
0.793463,0.419912,1
0.868817,0.604545,0
0.610085,0.688595,1
0.566606,0.765362,1
0.883122,0.489108,0
0.538524,0.841425,1
0.424168,0.670764,1
0.684449,0.544583,1
0.536991,0.318281,1
0.367284,0.432127,1
0.149326,0.014435,1
0.137205,0.990099,1
0.614751,0.132176,1
0.988936,0.452175,0
0.544816,0.104113,1
0.100555,0.108317,1
0.258106,0.554280,1
0.245788,0.758836,1
0.235410,0.225256,1
0.686360,0.072042,1
0.917712,0.326584,1
0.710861,0.015754,1
0.512753,0.319227,1
0.693038,0.669604,1
0.442332,0.119864,1
0.314343,0.984290,0
0.226078,0.944073,1
0.074313,0.522768,1
0.878555,0.786902,0
0.401357,0.585880,1
0.123412,0.191867,1
0.246562,0.480073,1
0.373879,0.787119,1
0.644733,0.617562,1
0.122271,0.483311,1
0.561740,0.021416,1
0.956697,0.995134,0
0.259949,0.678241,1
0.607933,0.827329,0
0.196046,0.718008,1
0.863791,0.516169,0
0.668606,0.148535,1
0.136062,0.686025,1
0.398180,0.938153,0
0.896628,0.773964,0
0.501228,0.751348,1
0.238693,0.051442,1
0.806870,0.957915,0
0.666868,0.904220,0
0.684056,0.331008,1
0.686215,0.243805,1
0.086631,0.439435,1
0.413658,0.202772,1
0.152503,0.639672,1
0.807161,0.808645,0
0.462553,0.217824,1
0.904875,0.967812,0
0.964368,0.623872,0
0.936062,0.127256,1
0.001330,0.069774,1
0.971033,0.233075,1
0.920393,0.707924,0
0.929078,0.868521,0
0.201165,0.661635,1
0.641154,0.666091,1
0.425065,0.740118,1
0.968337,0.988738,0
0.825796,0.957833,0
0.234445,0.001228,1
0.854936,0.259964,1
0.657987,0.262669,1
0.277168,0.027364,1
0.208154,0.603995,1
0.624515,0.117433,1
0.744564,0.550245,1
0.513597,0.174539,1
0.902300,0.128323,1
0.296373,0.443179,1
0.059833,0.732853,1
0.574472,0.959985,0
0.352935,0.441440,1
0.083493,0.479292,1
0.204634,0.637899,1
0.779809,0.901924,0
0.233447,0.184546,1
0.285601,0.226683,1
0.928149,0.248884,1
0.332034,0.640299,1
0.927940,0.506841,0
0.921774,0.216573,1
0.781115,0.831959,0
0.525918,0.979136,0
0.372881,0.355873,1
0.569393,0.626196,1
0.275410,0.133328,1
0.766524,0.034258,1
0.529882,0.357566,1
0.405673,0.856850,1
0.738056,0.899600,0
0.457170,0.148580,1
0.697536,0.343952,1
0.108680,0.460347,1
0.837952,0.607183,0
0.176332,0.005098,1
0.759964,0.860772,0
0.499631,0.444215,1
0.898163,0.208356,1
0.298201,0.289668,1
0.116009,0.808894,1
0.076190,0.437384,1
0.431386,0.615063,1
0.214508,0.204087,1
0.547575,0.422945,1
0.526348,0.919143,0
0.267690,0.294790,1
0.497731,0.688390,1
0.848928,0.865720,0
0.841120,0.414821,1
0.928623,0.359557,1
0.326812,0.313307,1
0.396267,0.778040,1
0.177088,0.546951,1
0.664010,0.894186,0
0.271456,0.268825,1
0.001087,0.615019,1
0.123800,0.709305,1
0.869741,0.898325,0
0.660609,0.873793,0
0.206794,0.826584,1
0.820406,0.076090,1
0.063999,0.804467,1
0.537295,0.266855,1
0.386011,0.156214,1
0.502879,0.753746,1
0.253242,0.624264,1
0.166790,0.647245,1
0.619928,0.923520,0
0.965320,0.754594,0
0.963146,0.483361,0
0.794307,0.224521,1
0.849292,0.835398,0
0.340776,0.277161,1
0.861032,0.308399,1
0.940350,0.514608,0
0.648519,0.472561,1
0.180035,0.659364,1
0.509341,0.282229,1
0.543295,0.914509,0
0.919193,0.214762,1
0.140082,0.401810,1
0.408990,0.996973,0
0.638287,0.719703,1
0.921772,0.158415,1
0.188869,0.459117,1
0.887292,0.106116,1
0.665978,0.033958,1
0.163902,0.227473,1
0.175529,0.120679,1
0.648003,0.701559,1
0.044559,0.639464,1
0.602115,0.850542,0
0.055683,0.083007,1
0.205763,0.991391,0
0.403223,0.423535,1
0.525275,0.250201,1
0.119747,0.210357,1
0.450603,0.220111,1
0.826765,0.605262,0
0.918724,0.312434,1
0.006769,0.750928,1
0.427328,0.043725,1
0.052509,0.428552,1
0.463078,0.643680,1
0.686002,0.887570,0
0.237906,0.572454,1
0.586574,0.333370,1
0.484011,0.283631,1
0.887254,0.468555,0
0.372933,0.966318,0
0.997941,0.914781,0
0.091211,0.503748,1
0.271754,0.637734,1
0.313071,0.484700,1
0.901415,0.702962,0
0.237043,0.814168,1
0.482411,0.092561,1
0.716739,0.468613,1
0.817600,0.685240,0
0.062239,0.017417,1
0.800085,0.604561,0
0.438619,0.828440,1
0.564667,0.386961,1
0.318855,0.726994,1
0.358517,0.876530,1
0.077260,0.397831,1
0.420487,0.694185,1
0.796959,0.203726,1
0.861207,0.250850,1
0.947348,0.918124,0
0.838044,0.090230,1
0.156679,0.367973,1
0.001251,0.674953,1
0.828519,0.253992,1
0.909971,0.552518,0
0.758565,0.845420,0
0.520946,0.411303,1
0.983348,0.953715,0
0.364940,0.240683,1
0.886645,0.766219,0
0.651622,0.650124,1
0.653570,0.693718,1
0.911339,0.066409,1
0.008187,0.060712,1
0.833106,0.079328,1
0.746099,0.452684,1
0.918753,0.687867,0
0.351638,0.617139,1
0.733597,0.481928,1
0.298778,0.833240,1
0.377267,0.718268,1
0.263184,0.895053,1
0.932018,0.824767,0
0.205122,0.024013,1
0.821844,0.645392,0
0.411963,0.721441,1
0.437617,0.822087,1
0.969007,0.189213,1
0.836919,0.617275,0
0.328137,0.265010,1
0.565764,0.433986,1
0.666471,0.953992,0
0.394141,0.382445,1
0.745570,0.607363,1
0.695247,0.524127,1
0.385043,0.997237,0
0.702010,0.513451,1
0.109215,0.162716,1
0.025177,0.193733,1
0.271468,0.638289,1
0.279694,0.555632,1
0.299297,0.433981,1
0.241192,0.927693,1
0.725806,0.347309,1
0.860780,0.753907,0
0.403660,0.997343,0
0.022692,0.933420,1
0.676136,0.911049,0
0.776947,0.304591,1
0.189675,0.272248,1
0.956611,0.842077,0
0.797721,0.258628,1
0.982091,0.115542,1
0.588561,0.215136,1
0.018253,0.142438,1
0.807814,0.421528,1
0.564486,0.022744,1
0.196741,0.915537,1
0.537129,0.443052,1
0.665926,0.117701,1
0.665339,0.601889,1
0.057414,0.519737,1
0.471857,0.190388,1
0.749328,0.235768,1
0.227785,0.483502,1
0.992200,0.069556,1
0.639023,0.260014,1
0.807630,0.115636,1
0.211198,0.438950,1
0.556392,0.462628,1
0.629782,0.693113,1
0.822993,0.370181,1
0.479545,0.420378,1
0.847732,0.531964,0
0.699142,0.072884,1
0.349379,0.192005,1
0.441096,0.513810,1
0.865026,0.272502,1
0.460143,0.675084,1
0.928373,0.869125,0
0.847411,0.591644,0
0.178205,0.010553,1
0.494068,0.653955,1
0.120383,0.161846,1
0.422362,0.487945,1
0.972501,0.602274,0
0.638990,0.841416,0
0.680630,0.562758,1
0.793795,0.676033,0
0.772309,0.377263,1
0.491376,0.866866,1
0.202819,0.053407,1
0.356632,0.618010,1
0.933748,0.692761,0
0.370456,0.876075,1
0.548873,0.698303,1
0.159122,0.757237,1
0.309844,0.198689,1
0.967945,0.657671,0
0.725879,0.857672,0
0.957723,0.674379,0
0.460345,0.275327,1
0.605031,0.235210,1
0.120584,0.030404,1
0.671025,0.628130,1
0.862311,0.213625,1
0.883311,0.594445,0
0.819270,0.212466,1
0.682800,0.143649,1
0.385541,0.229496,1
0.116946,0.333865,1
0.314596,0.185890,1
0.403632,0.851316,1
0.025721,0.889012,1
0.025454,0.164367,1
0.211700,0.192028,1
0.213602,0.893177,1
0.484300,0.088929,1
0.690085,0.674888,1
0.379518,0.580804,1
0.036478,0.269067,1
0.604185,0.915150,0
0.892217,0.245305,1
0.366870,0.407507,1
0.924215,0.059310,1
0.952885,0.301166,1
0.185807,0.887325,1
0.941161,0.750396,0
0.037129,0.526937,1
0.202493,0.995674,0
0.992695,0.779110,0
0.211030,0.266332,1
0.511876,0.806486,1
0.815321,0.050631,1
0.400872,0.306159,1
0.501999,0.296581,1
0.800944,0.281455,1
0.190133,0.157388,1
0.534744,0.943341,0
0.832553,0.814942,0
0.767442,0.506771,1
0.004788,0.481921,1
0.716698,0.424978,1
0.879624,0.810819,0
0.833967,0.292992,1
0.447297,0.582645,1
0.419749,0.893181,1
0.839875,0.125210,1
0.749614,0.851346,0
0.342417,0.366359,1
0.287370,0.598306,1
0.950376,0.975763,0
0.297240,0.120129,1
0.817297,0.512459,1
0.576173,0.211951,1
0.245649,0.911976,1
0.708460,0.684043,1
0.926710,0.474131,0
0.671694,0.064435,1
0.161248,0.724966,1
0.423250,0.257356,1
0.626297,0.547927,1
0.277749,0.289707,1
0.447832,0.115512,1
0.967287,0.512841,0
0.735388,0.636380,1
0.988721,0.999328,0
0.996883,0.572291,0
0.248037,0.181089,1
0.760797,0.115246,1
0.420129,0.775648,1
0.444941,0.643587,1
0.449077,0.104998,1
0.724407,0.854952,0
0.028285,0.226119,1
0.637903,0.233759,1
0.389772,0.849742,1
0.143012,0.961027,1
0.587395,0.949497,0
0.505168,0.085728,1
0.129465,0.764185,1
0.846969,0.940600,0
0.262377,0.788512,1
0.596745,0.996453,0
0.296414,0.428305,1
0.883444,0.838760,0
0.272401,0.594884,1
0.443170,0.736832,1
0.790696,0.630514,0
0.323256,0.228525,1
0.140970,0.499653,1
0.460320,0.705586,1
0.799016,0.200933,1
0.307946,0.897228,1
0.849960,0.177789,1
0.703889,0.918398,0
0.381575,0.495555,1
0.133123,0.397339,1
0.724526,0.558410,1
0.880526,0.229310,1
0.118836,0.307182,1
0.840294,0.439071,1
0.908938,0.130706,1
0.444308,0.404354,1
0.048236,0.289854,1
0.776053,0.196049,1
0.506758,0.661095,1
0.284365,0.285580,1
0.174104,0.335176,1
0.288499,0.324805,1
0.431670,0.199506,1
0.074273,0.522567,1
0.276515,0.029244,1
0.447267,0.761749,1
0.573561,0.422670,1
0.034778,0.481884,1
0.472731,0.300711,1
0.129383,0.169735,1
0.168499,0.051753,1
0.207611,0.215490,1
0.234147,0.170250,1
0.674221,0.878619,0
0.442399,0.528458,1
0.248236,0.921238,1
0.936358,0.924414,0
0.838489,0.720794,0
0.612359,0.925150,0
0.142521,0.297518,1
0.540748,0.451208,1
0.671478,0.129934,1
0.825217,0.329694,1
0.136361,0.293861,1
0.049615,0.989122,1
0.748375,0.989321,0
0.740269,0.271081,1
0.899866,0.963945,0
0.059910,0.253350,1
0.184507,0.063217,1
0.738358,0.338641,1
0.703073,0.150980,1
0.803066,0.124126,1
0.748929,0.948175,0
0.709863,0.026424,1
0.943764,0.887669,0
0.062530,0.776571,1
0.256216,0.527808,1
0.278149,0.264834,1
0.402159,0.898499,1
0.878641,0.236602,1
0.899296,0.759912,0
0.215810,0.352481,1
0.120461,0.698442,1
0.866702,0.955632,0
0.031700,0.918685,1
0.302402,0.202316,1
0.215167,0.810203,1
0.758969,0.510956,1
0.551479,0.783914,1
0.572745,0.535415,1
0.543880,0.003274,1
0.236514,0.143841,1
0.515881,0.909928,0
0.418482,0.917015,0
0.774767,0.468538,1
0.878314,0.977966,0
0.059372,0.761491,1
0.712654,0.454970,1
0.201507,0.787340,1
0.136030,0.043628,1
0.390411,0.185451,1
0.030861,0.768134,1
0.772282,0.247840,1
0.292100,0.143551,1
0.139938,0.826464,1
0.498801,0.371863,1
0.925840,0.489441,0
0.076023,0.056765,1
0.730665,0.542371,1
0.867206,0.496638,1
0.535031,0.664827,1
0.923361,0.962555,0
0.078218,0.447355,1
0.694551,0.559741,1
0.734491,0.135578,1
0.889789,0.535208,0
0.249221,0.143618,1
0.459083,0.753844,1
0.869487,0.591595,0
0.331427,0.934536,1
0.433311,0.988826,0
0.744227,0.380202,1
0.296342,0.984227,0
0.952747,0.119410,1
0.323876,0.974847,0
0.505700,0.523401,1
0.820889,0.246473,1
0.334470,0.511674,1
0.294340,0.265097,1
0.906883,0.333878,1
0.462153,0.417074,1
0.895229,0.163797,1
0.488761,0.140952,1
0.610136,0.712445,1
0.330810,0.194646,1
0.766736,0.126894,1
0.575700,0.237710,1
0.878415,0.812380,0
0.979383,0.766792,0
0.631353,0.577268,1
0.052436,0.690589,1
0.414696,0.982899,0
0.262387,0.146601,1
0.588156,0.310620,1
0.341610,0.675965,1
0.124928,0.187024,1
0.932871,0.718924,0
0.694701,0.277038,1
0.484257,0.877222,0
0.744213,0.388411,1
0.473886,0.090410,1
0.435754,0.629204,1
0.638354,0.149515,1
0.810136,0.615487,0
0.773635,0.797842,0
0.068985,0.318095,1
0.773715,0.164079,1
0.641813,0.391239,1
0.518761,0.575059,1
0.917061,0.274747,1
0.300308,0.925491,1
0.202420,0.555688,1
0.873635,0.431314,1
0.955595,0.386558,0
0.758121,0.257348,1
0.496651,0.669419,1
0.982100,0.998312,0
0.546881,0.123844,1
0.098931,0.282924,1
0.741732,0.504343,1
0.324838,0.931819,1
0.796198,0.123011,1
0.424689,0.731815,1
0.669424,0.646921,1
0.371653,0.684547,1
0.041865,0.883566,1
0.537856,0.813175,1
0.486388,0.439772,1
0.141622,0.847671,1
0.637789,0.297879,1
0.000513,0.394110,1
0.508984,0.955694,0
0.189908,0.847975,1
0.001714,0.945240,1
0.953660,0.782198,0
0.249344,0.956868,1
0.414458,0.552336,1
0.786898,0.589335,1
0.619055,0.578134,1
0.313680,0.024784,1
0.685744,0.815302,0
0.963598,0.470486,0
0.605935,0.076653,1
0.525686,0.571159,1
0.381476,0.638502,1
0.040729,0.610195,1
0.468968,0.653346,1
0.211128,0.714816,1
0.623281,0.167878,1
0.288412,0.153566,1
0.527184,0.992286,0
0.214401,0.385461,1
0.508601,0.923216,0
0.394810,0.302155,1
0.894994,0.871337,0
0.382388,0.105026,1
0.701389,0.179689,1
0.883690,0.605844,0
0.890846,0.629358,0
0.275533,0.953673,1
0.366651,0.948978,0
0.751570,0.063962,1
0.683131,0.002205,1
0.881063,0.879525,0
0.416620,0.311847,1
0.304206,0.907253,1
0.762951,0.263558,1
0.422751,0.996678,0
0.799207,0.044552,1
0.989413,0.849667,0
0.770171,0.367020,1
0.705998,0.539252,1
0.084302,0.285261,1
0.300012,0.811288,1
0.784746,0.886129,0
0.194402,0.882258,1
0.267183,0.442708,1
0.734656,0.380325,1
0.209921,0.686845,1
0.472159,0.933146,0
0.386775,0.301465,1
0.610663,0.920339,0
0.333506,0.493092,1
0.319847,0.968758,0
0.762265,0.308131,1
0.050459,0.818092,1
0.825215,0.328702,1
0.788189,0.179100,1
0.106518,0.675985,1
0.127641,0.496565,1
0.187404,0.304659,1
0.229457,0.665210,1
0.904033,0.840260,0
0.100344,0.820422,1
0.867190,0.551884,0
0.799061,0.293012,1
0.086296,0.867386,1
0.213451,0.061468,1
0.095607,0.239728,1
0.411277,0.113493,1
0.346541,0.542242,1
0.880996,0.171077,1
0.204534,0.823624,1
0.023242,0.833659,1
0.077788,0.589642,1
0.456125,0.587901,1
0.609403,0.520489,1
0.771071,0.745862,0
0.852487,0.513869,1
0.907808,0.932433,0
0.063361,0.638049,1
0.217663,0.200311,1
0.781885,0.805620,0
0.580495,0.899004,0
0.018240,0.713070,1
0.486851,0.079559,1
0.042425,0.775698,1
0.949768,0.682330,0
0.526920,0.606599,1
0.976737,0.270119,0
0.805912,0.413977,1
0.691325,0.027471,1
0.829902,0.951545,0
0.126198,0.118225,1
0.453443,0.833816,1
0.317173,0.033876,1
0.792369,0.030823,1
0.667194,0.514478,1
0.289453,0.953472,1
0.719754,0.993079,0
0.355884,0.549959,1
0.967551,0.992910,0
0.004509,0.890998,1
0.000336,0.056666,1
0.900429,0.468464,0
0.278574,0.701265,1
0.692717,0.094670,1
0.158805,0.070427,1
0.449121,0.741663,1
0.560736,0.440957,1
0.125349,0.831702,1
0.071913,0.966111,1
0.844816,0.143561,1
0.542560,0.408529,1
0.698415,0.569193,1
0.468109,0.432141,1
0.005125,0.152601,1
0.970540,0.997867,0
0.959184,0.239434,1
0.126173,0.414111,1
0.958700,0.959532,0
0.038730,0.907868,1
0.044676,0.705520,1
0.118436,0.066471,1
0.247073,0.357725,1
0.986081,0.015750,1
0.385245,0.393694,1
0.389998,0.031916,1
0.322553,0.226382,1
0.074099,0.995792,1
0.890605,0.590552,0
0.960273,0.605939,0
0.003096,0.781637,1
0.406440,0.497669,1
0.860145,0.936734,0
0.653167,0.544763,1
0.838786,0.946512,0
0.027124,0.678251,1
0.341404,0.061425,1
0.695049,0.027372,1
