x,y,inside
0.858912,0.479177,1
0.699726,0.503775,1
0.236850,0.946830,1
0.606772,0.872017,0
0.171082,0.256243,1
0.169600,0.850242,1
0.136087,0.558288,1
0.864680,0.805079,0
0.559253,0.371348,1
0.927266,0.003582,1
0.701854,0.571664,1
0.665549,0.588186,1
0.979750,0.125795,1
0.049783,0.043243,1
0.737469,0.570513,1
0.026480,0.705269,1
0.544102,0.831973,1
0.758002,0.998432,0
0.817124,0.751606,0
0.056268,0.231426,1
0.125835,0.837363,1
0.363409,0.115203,1
0.544707,0.238013,1
0.233687,0.379976,1
0.108480,0.757445,1
0.392503,0.479078,1
0.993605,0.315456,0
0.496802,0.906880,0
0.033311,0.275010,1
0.289233,0.015414,1
0.723444,0.973356,0
0.850723,0.715192,0
0.167392,0.157724,1
0.552088,0.192430,1
0.901999,0.915736,0
0.207275,0.820406,1
0.205629,0.425263,1
0.037220,0.557982,1
0.108921,0.698859,1
0.185675,0.724692,1
0.153977,0.389671,1
0.774936,0.091105,1
0.757738,0.893268,0
0.675466,0.322922,1
0.271579,0.013491,1
0.783132,0.426864,1
0.626943,0.331085,1
0.399262,0.258147,1
0.544392,0.822020,1
0.764665,0.326130,1
0.048632,0.461727,1
0.481486,0.987406,0
0.545701,0.876866,0
0.986678,0.465403,0
0.565278,0.889597,0
0.031242,0.015533,1
0.116093,0.227153,1
0.285475,0.430918,1
0.276538,0.683567,1
0.664453,0.739543,1
0.259320,0.681276,1
0.739824,0.247587,1
0.185518,0.870844,1
0.435836,0.388578,1
0.067768,0.446126,1
0.904138,0.816350,0
0.302374,0.385927,1
0.215591,0.996596,0
0.586251,0.461190,1
0.323534,0.643141,1
0.330948,0.534996,1
0.069917,0.909764,1
0.106599,0.298012,1
0.724305,0.157545,1
0.990754,0.435433,0
0.096834,0.030274,1
0.437294,0.076287,1
0.613557,0.259109,1
0.066461,0.189667,1
0.049446,0.448834,1
0.695187,0.685614,1
0.871107,0.906391,0
0.729025,0.326521,1
0.047643,0.831320,1
0.784594,0.652693,0
0.017058,0.310014,1
0.381365,0.577285,1
0.095216,0.318668,1
0.420299,0.283576,1
0.756660,0.852855,0
0.512409,0.625965,1
0.804215,0.354462,1
0.702084,0.501195,1
0.569223,0.108509,1
0.300786,0.756322,1
0.133321,0.659676,1
0.098527,0.660623,1
0.996987,0.501129,0
0.484655,0.741741,1
0.740321,0.124119,1
0.854001,0.016687,1
0.987122,0.382462,0
0.134675,0.375674,1
0.861121,0.981867,0
0.587611,0.689052,1
0.186937,0.395693,1
0.417256,0.732926,1
0.268624,0.344352,1
0.568394,0.565862,1
0.707349,0.192821,1
0.473758,0.535883,1
0.887784,0.079080,1
0.196577,0.247971,1
0.006015,0.869943,1
0.882155,0.439903,1
0.422083,0.314327,1
0.779246,0.501211,1
0.687946,0.378197,1
0.419073,0.176470,1
0.508363,0.075202,1
0.169799,0.226869,1
0.433165,0.089010,1
0.996470,0.981541,0
0.067774,0.888066,1
0.923544,0.329128,1
0.771373,0.994919,0
0.922469,0.729585,0
0.667724,0.528155,1
0.374003,0.202393,1
0.459009,0.511179,1
0.570750,0.563362,1
0.804029,0.737589,0
0.992817,0.005688,1
0.357032,0.929367,1
0.110675,0.711817,1
0.940795,0.519641,0
0.541914,0.736364,1
0.718534,0.717425,0
0.933810,0.744576,0
0.064351,0.542911,1
0.334789,0.735218,1
0.302799,0.819170,1
0.113255,0.583482,1
0.534291,0.955344,0
0.412624,0.487675,1
0.970678,0.800284,0
0.540373,0.281761,1
0.934808,0.096676,1
0.382640,0.197601,1
0.526034,0.285945,1
0.952677,0.620642,0
0.812780,0.932774,0
0.126973,0.798904,1
0.747935,0.465898,1
0.564326,0.624886,1
0.112090,0.349011,1
0.326427,0.993077,0
0.473682,0.462417,1
0.256861,0.099115,1
0.540569,0.938361,0
0.667102,0.992021,0
0.832251,0.426734,1
0.177560,0.572382,1
0.613707,0.874061,0
0.315472,0.478015,1
0.684294,0.562256,1
0.390939,0.089761,1
0.946496,0.537352,0
0.458840,0.518503,1
0.544361,0.047537,1
0.692141,0.751379,0
0.341283,0.742492,1
0.856640,0.255945,1
0.227866,0.203379,1
0.430341,0.282153,1
0.966547,0.210410,1
0.539784,0.219612,1
0.905954,0.880493,0
0.592266,0.438249,1
0.430720,0.531794,1
0.752673,0.869088,0
0.653675,0.084271,1
0.564721,0.090425,1
0.111476,0.856078,1
0.624790,0.973235,0
0.754018,0.162607,1
0.033316,0.548241,1
0.263580,0.779191,1
0.183753,0.596285,1
0.997226,0.381459,0
0.518714,0.706710,1
0.035748,0.362498,1
0.215638,0.342420,1
0.433786,0.056325,1
0.345644,0.565164,1
0.774973,0.046844,1
0.889702,0.309830,1
0.070248,0.507082,1
0.990178,0.444547,0
0.270192,0.075950,1
0.047426,0.995433,1
0.086970,0.258182,1
0.204672,0.720058,1
0.276307,0.624759,1
0.113680,0.182807,1
0.286916,0.267172,1
0.323492,0.775290,1
0.417741,0.051020,1
0.542315,0.246297,1
0.469795,0.355050,1
0.974367,0.413193,0
0.395452,0.384518,1
0.389472,0.386774,1
0.609668,0.065272,1
0.623313,0.074556,1
0.141734,0.870081,1
0.413967,0.296919,1
0.468093,0.632290,1
0.416818,0.588776,1
0.651593,0.145810,1
0.518846,0.095306,1
0.102801,0.555490,1
0.812328,0.109150,1
0.506260,0.999586,0
0.263294,0.574688,1
0.949955,0.527513,0
0.204715,0.273678,1
0.838835,0.333241,1
0.087178,0.329582,1
0.841164,0.078585,1
0.528819,0.459148,1
0.680832,0.566629,1
0.608972,0.305124,1
0.646964,0.291051,1
0.366154,0.494386,1
0.383471,0.129561,1
0.264585,0.775088,1
0.143707,0.648666,1
0.487722,0.565089,1
0.264308,0.096787,1
0.495805,0.240367,1
0.254460,0.694654,1
0.546684,0.074781,1
0.657608,0.877617,0
0.048112,0.137672,1
0.378596,0.317271,1
0.901206,0.777247,0
0.387023,0.857500,1
0.465020,0.378260,1
0.979202,0.507962,0
0.514529,0.109097,1
0.633666,0.141620,1
0.574671,0.495099,1
0.764283,0.785971,0
0.877490,0.376061,1
0.145208,0.938800,1
0.247931,0.265895,1
0.938102,0.429417,0
0.192048,0.532595,1
0.342583,0.634185,1
0.937623,0.962624,0
0.409198,0.603227,1
0.711077,0.803365,0
0.537260,0.535880,1
0.210108,0.572038,1
0.459955,0.279006,1
0.789292,0.858483,0
0.044001,0.048133,1
0.502756,0.592890,1
0.539073,0.900565,0
0.977483,0.852323,0
0.854711,0.492116,1
0.386048,0.578317,1
0.435142,0.541722,1
0.120957,0.481801,1
0.706292,0.406574,1
0.236404,0.952563,1
0.507518,0.910468,0
0.925156,0.455828,0
0.414618,0.451777,1
0.268061,0.418127,1
0.950420,0.708030,0
0.423235,0.858910,1
0.950061,0.260140,1
0.886425,0.589255,0
0.195792,0.700342,1
0.879096,0.581877,0
0.373819,0.743453,1
0.208534,0.374522,1
0.267339,0.282489,1
0.513529,0.788356,1
0.953057,0.954651,0
0.848155,0.168923,1
0.524774,0.018759,1
0.981854,0.260761,0
0.615252,0.159089,1
0.965787,0.219847,1
0.368423,0.560301,1
0.771039,0.395096,1
0.938687,0.273449,1
0.973133,0.341332,0
0.644923,0.081207,1
0.932685,0.331432,1
0.336196,0.895608,1
0.481197,0.706979,1
0.413116,0.052895,1
0.079672,0.687313,1
0.047808,0.057827,1
0.349675,0.712960,1
0.954249,0.037359,1
0.983995,0.846213,0
0.397151,0.149410,1
0.296504,0.618523,1
0.154968,0.114373,1
0.121039,0.711926,1
0.424201,0.493646,1
0.583190,0.021590,1
0.688418,0.112593,1
0.539061,0.564717,1
0.740652,0.461290,1
0.235318,0.877471,1
0.620854,0.799977,0
0.426680,0.868437,1
0.013129,0.665097,1
0.894651,0.687386,0
0.012250,0.798495,1
0.701945,0.276089,1
0.625096,0.836534,0
0.996565,0.096198,0
0.369377,0.754542,1
0.710222,0.548805,1
0.317994,0.214350,1
0.756602,0.853438,0
0.028095,0.830446,1
0.478180,0.554089,1
0.290470,0.675897,1
0.425971,0.982799,0
0.642646,0.918537,0
0.584422,0.277752,1
0.466787,0.285685,1
0.994803,0.191033,0
0.170982,0.826522,1
0.051545,0.002864,1
0.158316,0.393317,1
0.658603,0.972295,0
0.359425,0.631910,1
0.605684,0.547663,1
0.844513,0.436718,1
0.242892,0.478270,1
0.419610,0.369344,1
0.584985,0.633570,1
0.485662,0.449999,1
0.246381,0.280108,1
0.145160,0.338817,1
0.671029,0.497981,1
0.407730,0.606762,1
0.109773,0.552533,1
0.860565,0.352583,1
0.699349,0.141096,1
0.653248,0.655559,1
0.499488,0.421973,1
0.618337,0.529698,1
0.558182,0.488659,1
0.815524,0.887918,0
0.305240,0.855785,1
0.404122,0.690939,1
0.746758,0.920837,0
0.601659,0.945630,0
0.034672,0.889746,1
0.288798,0.079184,1
0.316716,0.301914,1
0.244326,0.429296,1
0.202473,0.538232,1
0.976019,0.443373,0
0.185505,0.926866,1
0.347573,0.947129,0
0.512423,0.747625,1
0.754704,0.615170,1
0.440660,0.283179,1
0.845165,0.578118,0
0.600722,0.722363,1
0.159348,0.044412,1
0.199760,0.598295,1
0.782076,0.559329,1
0.487260,0.608037,1
0.754568,0.951902,0
0.854712,0.123241,1
0.628235,0.525850,1
0.949679,0.901081,0
0.292134,0.284486,1
0.954768,0.344660,0
0.695557,0.944414,0
0.780283,0.021461,1
0.222050,0.049720,1
0.300986,0.565103,1
0.768596,0.645539,0
0.521659,0.622941,1
0.064784,0.832482,1
0.747727,0.013778,1
0.617973,0.070888,1
0.246259,0.411718,1
0.637007,0.441530,1
0.687581,0.233124,1
0.570788,0.819090,1
0.765535,0.705135,0
0.491091,0.276897,1
0.731389,0.364095,1
0.903107,0.077847,1
0.036631,0.098187,1
0.557496,0.717880,1
0.633596,0.132175,1
0.689719,0.779452,0
0.997446,0.163393,0
0.681897,0.293155,1
0.882282,0.328158,1
0.265645,0.117833,1
0.812892,0.965507,0
0.579209,0.166141,1
0.716436,0.715111,0
0.038449,0.250617,1
0.684708,0.827659,0
0.903761,0.135919,1
0.791445,0.201302,1
0.580324,0.412353,1
0.118007,0.742364,1
0.246425,0.556396,1
0.953243,0.982448,0
0.453547,0.618406,1
0.180372,0.873406,1
0.770176,0.388243,1
0.362717,0.813212,1
0.918508,0.849080,0
0.253213,0.649027,1
0.995307,0.568059,0
0.923658,0.052946,1
0.812842,0.240348,1
0.105998,0.057007,1
0.463037,0.389663,1
0.474028,0.153811,1
0.041964,0.697524,1
0.773138,0.728206,0
0.172903,0.512814,1
0.091438,0.605067,1
0.476522,0.297794,1
0.983699,0.434306,0
0.058916,0.041770,1
0.089588,0.614484,1
0.541796,0.987859,0
0.644966,0.681296,1
0.891321,0.762873,0
0.601565,0.899598,0
0.412029,0.498727,1
0.440615,0.716811,1
0.774352,0.201203,1
0.969519,0.871525,0
0.739980,0.404813,1
0.463457,0.535331,1
0.136158,0.566528,1
0.235431,0.598501,1
0.473550,0.805391,1
0.447162,0.957795,0
0.649722,0.643882,1
0.663521,0.662900,1
0.345219,0.725836,1
0.548184,0.240158,1
0.313365,0.398595,1
0.844918,0.471007,1
0.722236,0.108451,1
0.186437,0.127164,1
0.081263,0.568249,1
0.458484,0.228075,1
0.068452,0.424515,1
0.530128,0.095741,1
0.144179,0.415683,1
0.434307,0.046226,1
0.020747,0.349301,1
0.639191,0.576368,1
0.663648,0.219493,1
0.165255,0.691570,1
0.983045,0.961406,0
0.169396,0.164611,1
0.775742,0.081689,1
0.793806,0.762592,0
0.970561,0.406014,0
0.020149,0.301922,1
0.514243,0.664029,1
0.503820,0.171679,1
0.695022,0.869819,0
0.844066,0.606467,0
0.859313,0.865544,0
0.437938,0.519366,1
0.987069,0.254096,0
0.455562,0.565882,1
0.814889,0.945839,0
0.342838,0.734932,1
0.052584,0.287715,1
0.576975,0.690938,1
0.561394,0.342499,1
0.679950,0.388332,1
0.523518,0.541227,1
0.457989,0.429523,1
0.363728,0.721016,1
0.569065,0.870048,0
0.285238,0.924359,1
0.842444,0.512960,1
0.043935,0.263060,1
0.117532,0.246191,1
0.679199,0.354416,1
0.814954,0.479336,1
0.813098,0.724497,0
0.014306,0.631321,1
0.315146,0.844219,1
0.914018,0.133010,1
0.409154,0.350208,1
0.914178,0.641752,0
0.013431,0.538950,1
0.226236,0.349977,1
0.540053,0.303203,1
0.393528,0.757488,1
0.816304,0.595801,0
0.614443,0.110561,1
0.288260,0.137404,1
0.797876,0.927345,0
0.474680,0.368553,1
0.218048,0.619098,1
0.735646,0.417771,1
0.888299,0.141021,1
0.115599,0.234140,1
0.567309,0.476732,1
0.371459,0.801992,1
0.042980,0.911813,1
0.843418,0.581768,0
0.551310,0.780101,1
0.945550,0.560550,0
0.947214,0.154623,1
0.254570,0.009210,1
0.054847,0.622210,1
0.310372,0.235868,1
0.116877,0.798999,1
0.250131,0.620983,1
0.998579,0.422538,0
0.694010,0.791464,0
0.537720,0.852648,0
0.535745,0.329681,1
0.185930,0.137015,1
0.928950,0.264779,1
0.914203,0.706280,0
0.064010,0.653404,1
0.046101,0.636712,1
0.935249,0.717074,0
0.849024,0.449758,1
0.445488,0.524858,1
0.049540,0.742066,1
0.414533,0.100396,1
0.076194,0.213202,1
0.577282,0.720960,1
0.300592,0.035795,1
0.666745,0.923212,0
0.061962,0.212644,1
0.986056,0.384207,0
0.532341,0.605128,1
0.978503,0.066031,1
0.107947,0.944307,1
0.536084,0.434502,1
0.201672,0.497331,1
0.099010,0.410369,1
0.734802,0.481264,1
0.934025,0.530782,0
0.066940,0.787046,1
0.579174,0.437170,1
0.364067,0.375856,1
0.249685,0.381230,1
0.923505,0.997703,0
0.278437,0.322194,1
0.879713,0.614620,0
0.061601,0.098585,1
0.412377,0.126562,1
0.259456,0.312040,1
0.899296,0.387986,1
0.996019,0.733182,0
0.902787,0.985196,0
0.287178,0.389586,1
0.292493,0.683986,1
0.969421,0.697272,0
0.510880,0.370849,1
0.116298,0.420783,1
0.654860,0.092521,1
0.583451,0.551754,1
0.718228,0.145781,1
0.086173,0.683976,1
0.247864,0.685167,1
0.998171,0.661490,0
0.128470,0.923070,1
0.421103,0.479186,1
0.571794,0.292761,1
0.728396,0.454326,1
0.210839,0.812200,1
0.883188,0.437428,1
0.190161,0.781164,1
0.224723,0.383947,1
0.637860,0.576198,1
0.923176,0.992220,0
0.529986,0.824319,1
0.073210,0.750725,1
0.839967,0.508855,1
0.341453,0.775924,1
0.821771,0.536308,1
0.684216,0.315112,1
0.567200,0.796050,1
0.132750,0.041138,1
0.172923,0.214492,1
0.327673,0.378731,1
0.089416,0.904679,1
0.000618,0.470647,1
0.879378,0.478372,0
0.839634,0.308249,1
0.851141,0.277966,1
0.691936,0.068827,1
0.353143,0.390857,1
0.879402,0.820230,0
0.473745,0.042382,1
0.833800,0.189294,1
0.701340,0.111365,1
0.727243,0.901969,0
0.749931,0.591076,1
0.713705,0.143390,1
0.074861,0.430539,1
0.052872,0.665945,1
0.447060,0.019715,1
0.130916,0.127369,1
0.482861,0.833287,1
0.136706,0.639987,1
0.711534,0.655170,1
0.354021,0.596286,1
0.724379,0.489833,1
0.936845,0.989114,0
0.379474,0.489339,1
0.870077,0.579029,0
0.597430,0.431166,1
0.425303,0.965768,0
0.835290,0.796232,0
0.647146,0.911313,0
0.221606,0.294454,1
0.818130,0.492720,1
0.987722,0.015541,1
0.527776,0.228339,1
0.488252,0.053370,1
0.510909,0.991430,0
0.955756,0.013138,1
0.471267,0.699802,1
0.115768,0.561001,1
0.525509,0.825934,1
0.449802,0.579084,1
0.715876,0.897502,0
0.922197,0.850230,0
0.375752,0.007432,1
0.908063,0.979784,0
0.517984,0.268876,1
0.507055,0.330775,1
0.593820,0.888446,0
0.712985,0.734201,0
0.739785,0.836742,0
0.064375,0.745582,1
0.391301,0.720470,1
0.730686,0.302651,1
0.528325,0.340892,1
0.541691,0.179723,1
0.416227,0.244834,1
0.405119,0.885778,1
0.980387,0.237600,0
0.205307,0.571773,1
0.193019,0.276697,1
0.465083,0.960336,0
0.251049,0.101534,1
0.181134,0.583610,1
0.531783,0.957548,0
0.551562,0.649961,1
0.713048,0.752044,0
0.307879,0.053768,1
0.022299,0.604688,1
0.603730,0.446649,1
0.071568,0.249394,1
0.260561,0.197388,1
0.315564,0.423260,1
0.799052,0.437207,1
0.851071,0.960901,0
0.130867,0.551846,1
0.627455,0.090563,1
0.600985,0.407231,1
0.606351,0.784884,1
0.587083,0.336485,1
0.644968,0.210845,1
0.748923,0.717216,0
0.151346,0.245466,1
0.482863,0.291113,1
0.071199,0.171500,1
0.154123,0.245015,1
0.350075,0.411974,1
0.624687,0.044413,1
0.428412,0.893641,1
0.723851,0.317843,1
0.292331,0.274585,1
0.465144,0.029831,1
0.067138,0.622879,1
0.545189,0.959268,0
0.944540,0.376693,0
0.451790,0.221098,1
0.719626,0.324613,1
0.496714,0.545017,1
0.492000,0.548675,1
0.251990,0.190624,1
0.388850,0.062752,1
0.967202,0.458436,0
0.628030,0.637203,1
0.425223,0.423261,1
0.798207,0.170939,1
0.944846,0.631715,0
0.536616,0.792422,1
0.237028,0.624644,1
0.632979,0.588721,1
0.113594,0.667357,1
0.510978,0.282488,1
0.516194,0.252070,1
0.942206,0.664341,0
0.048918,0.930792,1
0.282320,0.035471,1
0.712061,0.761123,0
0.872729,0.571929,0
0.624679,0.386648,1
0.902613,0.220214,1
0.317862,0.535640,1
0.412740,0.023487,1
0.494931,0.951728,0
0.799718,0.247037,1
0.414772,0.208117,1
0.709175,0.414891,1
0.660953,0.790081,0
0.186982,0.247977,1
0.914604,0.907506,0
0.656633,0.588729,1
0.456795,0.356478,1
0.100775,0.600408,1
0.925550,0.852929,0
0.264307,0.317903,1
0.804001,0.127123,1
0.822738,0.328516,1
0.084899,0.217431,1
0.703494,0.275222,1
0.140839,0.512442,1
0.587964,0.611974,1
0.475955,0.641836,1
0.610964,0.992015,0
0.579303,0.478767,1
0.488335,0.653898,1
0.218537,0.305697,1
0.511103,0.472217,1
0.968086,0.108522,1
0.832900,0.152362,1
0.435233,0.084305,1
0.861600,0.017771,1
0.615188,0.781003,1
0.398585,0.520158,1
0.046118,0.787348,1
0.859237,0.565140,0
0.961447,0.764192,0
0.597207,0.192843,1
0.792960,0.160072,1
0.693989,0.648220,1
0.710916,0.989892,0
0.810520,0.710879,0
0.906723,0.947181,0
0.481087,0.507313,1
0.859551,0.728121,0
0.549518,0.203187,1
0.121857,0.943193,1
0.990855,0.135995,0
0.333483,0.465830,1
0.700087,0.584557,1
0.933964,0.722754,0
0.848583,0.024675,1
0.268003,0.996294,0
0.074763,0.058829,1
0.518204,0.307306,1
0.869579,0.474532,1
0.510941,0.289733,1
0.608994,0.452889,1
0.921589,0.878525,0
0.543347,0.707598,1
0.136159,0.854201,1
0.660365,0.439600,1
0.369007,0.290079,1
0.939687,0.438729,0
0.659998,0.202654,1
0.925117,0.181794,1
0.228902,0.221658,1
0.667513,0.035570,1
0.024149,0.266042,1
0.453149,0.384011,1
0.850876,0.696945,0
0.618489,0.424526,1
0.062320,0.908243,1
0.800548,0.744075,0
0.105989,0.132280,1
0.578856,0.021444,1
0.400173,0.422964,1
0.774489,0.185533,1
0.056279,0.427376,1
0.392474,0.148299,1
0.951939,0.935368,0
0.377636,0.317347,1
0.355772,0.830832,1
0.935972,0.682919,0
0.891115,0.441409,1
0.740284,0.345030,1
0.384059,0.712953,1
0.701007,0.044662,1
0.599509,0.961828,0
0.178038,0.097605,1
0.129972,0.869547,1
0.134456,0.044310,1
0.488605,0.457800,1
0.526140,0.494514,1
0.003566,0.073430,1
0.047745,0.792263,1
0.213661,0.422096,1
0.327538,0.643879,1
0.217096,0.983087,0
0.094987,0.538744,1
0.161943,0.273413,1
0.868011,0.695239,0
0.868887,0.740373,0
0.588796,0.124032,1
0.895695,0.132257,1
0.897327,0.168392,1
0.750308,0.186180,1
0.317773,0.457506,1
0.142329,0.173432,1
0.199875,0.078626,1
0.326590,0.730653,1
0.669573,0.987925,0
0.518069,0.082023,1
0.039412,0.277046,1
0.442928,0.474180,1
0.871512,0.088226,1
0.071761,0.594529,1
0.192766,0.603709,1
0.391069,0.040028,1
0.399465,0.006322,1
0.340165,0.686773,1
0.588308,0.817769,0
0.475338,0.124372,1
0.414392,0.575966,1
0.621584,0.600607,1
0.376456,0.574008,1
0.178383,0.183618,1
0.837421,0.987466,0
0.022572,0.109785,1
0.180610,0.321391,1
0.116147,0.424085,1
0.092886,0.880363,1
0.693749,0.928959,0
0.095382,0.559635,1
0.853483,0.101104,1
0.083075,0.357474,1
0.237105,0.726385,1
0.475926,0.811432,1
0.275619,0.912376,1
0.890799,0.097118,1
0.092806,0.448531,1
0.025946,0.037915,1
0.565781,0.195023,1
0.455275,0.507512,1
0.833350,0.044864,1
0.752366,0.845228,0
0.955037,0.396944,0
0.790199,0.863746,0
0.228259,0.592526,1
0.322967,0.068295,1
0.102235,0.271571,1
0.377216,0.221111,1
0.575945,0.482286,1
0.773171,0.632490,1
0.673526,0.168486,1
0.175630,0.679231,1
0.757853,0.108817,1
0.011354,0.737576,1
0.487202,0.832700,1
0.211773,0.038365,1
0.930817,0.872375,0
0.873848,0.509477,0
0.508762,0.683088,1
0.776702,0.006895,1
0.339876,0.837490,1
0.943553,0.294453,1
0.699553,0.301416,1
0.689310,0.062605,1
0.857995,0.857770,0
0.400247,0.344272,1
0.463037,0.426692,1
0.640639,0.417152,1
0.815484,0.032922,1
0.695156,0.982871,0
0.765577,0.576582,1
0.324429,0.992846,0
0.527472,0.063747,1
0.898421,0.848118,0
0.235473,0.252715,1
0.342857,0.317409,1
0.703331,0.431811,1
0.974869,0.944351,0
